3131	
	0.2059991956	0.206680594	0.2084109905	0.2110314744	0.2143857041
	0.2183505576	0.2228321113	0.2277584888	0.2330742759	0.2387364196
	0.2447112017	0.2509719832	0.2574975057	0.2642706017	0.2712772059
	0.2785055937	0.2859457907	0.2935891136	0.3014278116	0.3094547874
	0.3176633792	0.3260471914	0.3345999643	0.3433154745	0.3521874599
	0.3612095647	0.370375301	0.3796780233	0.3891109134	0.3986669746
	0.408339033	0.418119744	0.4280016038	0.4379769653	0.4480380553
	0.4581769956	0.4683858246	0.4786565204	0.4889810246	0.4993512659
	0.5097591841	0.5201967533	0.5306560043	0.5411290463	0.5516080871
	0.5620854521	0.5725536015	0.583005146	0.5934328608	0.6038296974
	0.6141887931	0.6245034794	0.6347672876	0.644973952	0.6551174118
	0.66519181	0.6751914903	0.6851109925	0.6949450448	0.7046885542
	0.7143365951	0.7238843956	0.7333273213	0.7426608579	0.7518805904
	0.7609821817	0.7699613485	0.7788138347	0.7875353839	0.7961217092
	0.8045684614	0.8128711953	0.8210253342	0.8290261326	0.8368686371
	0.8445476462	0.8520576677	0.8593928758	0.8665470658	0.8735136086
	0.8802854036	0.8868548313	0.8932137047	0.8993532216	0.9052639152
	0.9109356069	0.9163573577	0.9215174226	0.9264032046	0.9310012115
	0.9352970143	0.9392752079	0.942919374	0.9462120467	0.9491346771
	0.951667595	0.9537899542	0.9554796209	0.9567128282	0.957462778
	0.9576915	0.2060449161	0.2066832314	0.2084077956	0.2110280331
	0.21438285	0.2183482962	0.2228303348	0.227757093	0.233073175
	0.2387355461	0.2447105033	0.2509714193	0.2574970448	0.2642702192
	0.2712768826	0.2785053148	0.2859455444	0.2935888906	0.3014276048
	0.3094545912	0.3176631891	0.326047004	0.3345997772	0.3433152857
	0.352187268	0.3612093687	0.3703751005	0.3796778178	0.3891107028
	0.3986667591	0.4083388128	0.4181195194	0.4280013755	0.4379767336
	0.448037821	0.4581767592	0.4683855869	0.4786562821	0.4889807863
	0.4993510283	0.5097589479	0.5201965191	0.5306557727	0.541128818
	0.5516078625	0.5620852317	0.5725533858	0.5830049353	0.5934326555
	0.6038294976	0.6141885991	0.6245032914	0.6347671055	0.644973776
	0.6551172417	0.6651916456	0.6751913316	0.6851108392	0.6949448965
	0.7046884105	0.7143364557	0.7238842599	0.7333271888	0.7426607278
	0.7518804621	0.7609820546	0.7699612216	0.7788137072	0.7875352548
	0.7961215776	0.8045683263	0.8128710557	0.8210251889	0.8290259803
	0.8368684768	0.8445474765	0.8520574874	0.8593926836	0.8665468604
	0.8735133886	0.8802851678	0.8868545783	0.8932134334	0.8993529306
	0.9052636035	0.9109352733	0.9163570014	0.9215170428	0.9264028009
	0.9310007837	0.9352965628	0.9392747337	0.9429188794	0.9462115359
	0.949134158	0.9516670833	0.953789485	0.9554792901	0.9567130009
	0.9574654678	0.9577118234	0.2060679705	0.2066892867	0.2084075509
	0.2110262437	0.21438092	0.2183465786	0.2228288946	0.227755913
